rok,miasto,pole,tekst,plik
2001,PL,Apel,"Koleżanki i Koledzy,
zbliża się 1 Maja – Święto Ludzi Pracy. Pokażmy w tym dniu jedność i naszą determinację w walce o godne życie i bezpieczeństwo socjalne naszych rodzin, o perspektywy na przyszłość Polski i Polaków.
Rząd solidarnościowej ekipy doprowadził nasz kraj do krawędzi katastrofy. Lawinowo rośnie bezrobocie. Upadają całe gałęzie przemysłu. Pseudoreformy zdezorganizowały życie społeczne.: Spotkajmy się 1 Maja na wiecach, manifestacjach i pochodach by wyrazić swój zdecydowany protest przeciw obłędnej polityce rządu Jerzego Buzka i zamierzeniom polskiej prawicy.
Musimy stanowczo powiedzieć NIE rządom prawicy! Dość upodlania ludzi pracy, dość pozbawiania polskiego społeczeństwa nadziei na lepszą przyszłość! Koleżanki i Koledzy. Skuteczność naszych działań zależy od wiedzy, orientacji w zachodzących procesach społecznych. Opanowane przez prawicę środki masowego przekazu dezinformują ludzi. Szerzą mity służące elitom w bogaceniu się kosztem zwykłych obywateli. Przedstawiają związki zawodowe w krzywym zwierciadle, próbują na nas zrzucić odpowiedzialność za wyniszczającą kraj fatalną politykę gospodarczą i społeczną. Po prostu kłamią!
OPZZ-u nie stać na własną stację telewizyjną, na wydawanie wysokonakładowych dzienników by przedstawiać prawdziwy obraz działań związkowych i faktycznych problemów Polski. Mamy jednak swoją prasę związkową. Zachęcam, gorąco namawiam do korzystania i wspierania jej.
Szczególną rolę ma tu do spełnienia „Nowy Tydzień Popularny"". Jest naszym orężem. To pismo, o długoletniej tradycji i zasługach dla ruchu związkowego. To nasza gazeta jest lubiana i potrzebna tym, którzy ją znają. Możecie i Wy z niej korzystać. Każda organizacja związkową powinna być prenumeratorem i współredaktorem tego pisma. Informacją w tej sprawie służą biura rad wojewódzkich OPZZ.: Koleżanki i Koledzy, Z okazji Majowego Święta przyjmijcie najlepsze życzenia wszelkiej pomyślności i sukcesów w Waszej trudnej i odpowiedzialnej, codziennej pracy.
Warszawa, 11 kwietnia 2001 r.",PL_1990-2019.md
2001,PL,Wspolnie_OPZZ_PPS,Tak,PL_1990-2019.md
2001,PL,Miejsca_pamięci,"?: Plac Grzybowski – jest wiec, brak info o składaniu kwiatów
PPS: Warecka
SLD, UP i PPS przed pochodem: Brama Straceń",PL_1990-2019.md
2001,PL,Siedziba Robotnika,Delegacja PPS składa kwiaty na Wareckiej (DT),PL_1990-2019.md
2001,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2001,PL,Brama Straceń,Po raz pierwszy w wiecu przy Cytadeli do UP dołączają przedstawiciele SLD i PPS (DT).,PL_1990-2019.md
2001,PL,kontra,"Na schodach kościoła stoją ludzie z transparentem ""Zbrodnie PRL Pamiętamy – KPN"" (TVP)
Na trasie, na wysokości bramy UW po drugiej stronie ulicy stoi kilka osób krzyczących w stronę demonstracji, ale jest ich mało, otoczeni barierkami i nie zakłócają przebiegu demonstracji (TVP)
Już podczas wymarszu pochodu zorganizowanego przez OPZZ, sprzed pomnika Kopernika, w stolicy doszło do utarczek słownych między działaczami lewicy a grupą członków Ligi Republikańskiej. Ci ostatni, ubrani w maski przeciwgazowe i chirurgiczne skandowali ""SLD-BSE"". Członkowie PPS i młodzieżowej frakcji SLD nie pozostawali im dłużni krzycząc ""faszyści, burżuje, wasz koniec się szykuje"" i ""znajdzie się kij na faszystowski ryj"". W drodze na plac Grzybowski, gdzie odbył się wiec z udziałem lideró Sojuszu, doszło do kolejnych incydentów (Ż„ 2001)
Kiedy pochód OPZZ idący Krakowskim Przedmieściem zbliżał się w  stronę Uniwersytetu Warszawskiego prawicowa młodzież zaczęła krzyczeć ""SLD - KGB"", ""Raz sierpem, raz młotem czerwoną hołotę"", ""Józef Stalin was pochwali"", ""Cały naród krzyczy: Polska bez lewicy"".W stronę pikiety ze strony młodzieżówki PPS rzuconych zostało kilka jajek i kefirów. Prawicowa młodzież szczelnie otoczona przez policję nic nie odrzuciła. Do młodych antykomunistów krzyczano ""Faszyści, burżuje, wasz koniec się szykuje"". (Wprost)
Przeciw pochodowi demonstrowała tylko garstka młodzieży: Liga Republikańska, NZS, Młodzież Wszechpolska oraz UPR. Wśród UPR pojawił się młodzieniec, który oferował demonstrantom - odpłatnie - długą listę antykomunistycznych haseł do skandowania. (RP 2001)
Funkcjonariusze, zajęci Ligą, nie upilnowali PPS. Z pochodu posypały się jaja, polał się kefir, słychać było okrzyki: ""Faszyści, burżuje, wasz koniec się szykuje"". ""Józef Stalin was pochwali"" odpowiadali młodzi prawicowcy, a tłum gapiów skandował ""SLD-KGB"".Dochodziło do licznych utarczek słownych.- Sowieckie pachołki - krzyczał siwy jegomość.- Niedługo znów będziesz niedźwiedzie na Syberii pasał - odpowiadała energiczna starsza pani. (RP 2001)",PL_1990-2019.md
2001,PL,Plac Grzybowski,Odbywa się wiec kończący demonstrację – brak potwierdzenia składania kwiatów (TVP),PL_1990-2019.md
2001,PL,Anarchiści,"Kontrmanifestacje zorganizowała w Warszawie pięciusetosobowa grupa Komitetu M1 i Federacji Anarchistycznej. W rytmie samby wystukanym na werblach i muzyce punk płynącej z głośników pochód przemierzył trasę od stacji metra ""Świętokrzyska"" pod kancelarię premiera w Alejach Ujazdowskich. Przebiegał on pod hasłem ""Nie zaciskaj pasa, zaciśnij pięść"" (ŻW)
W roku 2001 w Warszawie odbył się pierwszy anarchistyczny pochód pierwszomajowy (M1), który zgromadził około tysiąca osób. W jego trakcie doszło do konfrontacji z policją i zatrzymania kilku osób (lewica.pl 2010)",PL_1990-2019.md
2001,PL,Pikniki,"Festyn Rodzinny ""Pierwsza Majówka"" – Estrada Główna, 12-20 koncerty, w tym Majka Jeżowska i 2+1; Ogródek Polityczny 13-17; stoiska redakcji Trybuny, NIE, Przeglądu (relacja obszerna w DT)
Na zdjęciu z pikniku zamieszczonym w NTP widać fragment flagi Nurt Lewicy Rewolucyjnej (NTP)",PL_1990-2019.md
2001,PL,wiec,"Pierwszy Maja 2001 nie był – jak stwierdzali w swoich wystąpieniach liderzy lewicy – Leszek Miller z SLD, Marek Pol z UP i Maciej Manicki, przewodniczący OPZZ... (NTP 2001)
W Warszawie pochód ugrupowań lewicowych (m.in. SLD, OPZZ, UP, ZSMP, związek Kontra) przemienił się w wiec, na którym politycy SLD i OPZZ namawiali do głosowania na nich w zbliżających się wyborach. - To pierwszy maj, ale i ostatni pod rządami Jerzego Buzka, AWS, Unii Wolności i Platformy Obywatelskiej - wołał lider SLD Leszek Miller, obiecując, że jego rząd usunie szkody spowodowane latami rządów Buzka. (GW 2001)
Relacja z Dziennika Trybuna najpierw mówi o przemówieniu Leszka Millera, dopiero potem Marek Pol z UP, Jan Klimek ze Stronnictwa Demokratycznego, Roman Jagieliński z Partii Ludowo-Demokratycznej, i na koniec wspomniany jest Maciej Manicki z OPZZ. Zdaje mi się, że jest to relacja z placu Grzybowskiego – w relacji DT nie ma informacji o wiecu pod OPZZ-em (DT 2001)
W TVP nie pokazano wiecu pod OPZZ, tylko ten na placu Grzybowskim. Stamtąd przemówienie LEszka Millera, stoi obok niego Piotr Ikonowicz i Maciej Manicki. Przemówienie Manickiego spod OPZZ zostaje jednak pokazane (2001_TVP)",PL_1990-2019.md
2002,PL,Wydarzenia_alt,"Wieńce pod Bramą Straceń składają politycy SLD, Leszek Miller i UP, Marek Belka, co jest pokłosiem ich współpracy. Pojawia się pod OPZZ flaga Solidarnościowa. Ponieważ trwają prace nad zmianą kodeksu pracy Manicki zapowiada wsparcie dla rządu, choć nie bezkrytyczne. Pochody związkowe i partyjne rozeszły się – związkowcy pod sejm, podczas gdy politycy na plac Grzybowski. Politycy składają wieńce pod kamieniem na Placu Grzybowskim, razem z delegacją OPZZ (TVP 2002)
W kościele śtanisława kostki msza święta Solidarności
Niezależna Lewica z własnym marszem
10. Ogólnopolska Pielgrzymka Robotników w Kaliszu",PL_1990-2019.md
2002,PL,Aktorzy,"“Ok. 2000 związkowców i działaczy partii politycznych brało udział w 1-majowym pochodzie na ulicach Warszawy. Obchody rozpoczęła 200-osobowa demonstracja niezależnej lewicy (m.in. PPS, Federacja Młodych Unii Pracy, Lewicowa Alternatywa, Pracownicza Demokracja), która pod hasłem ""Ręce precz od kodeksu pracy"" przeszła z Ronda de Gaulle’a pod siedzibę OPZZ. Tam socjaliści połączyli się z demonstracją związkowców i wyruszyli w stronę parlamentu.” [[@zandberg1MajaWarszawie2002]]",PL_1990-2019.md
2002,PL,Apel,"1 MAJA - NASZE ŚWIĘTO – ŚWIĘTO PRACY – DZIEŃ WALKI O NOWE MIEJSCA PRACY
Zwracam się do wszystkich członków związków zawodowych, do wszystkich pracowników o udział w Święcie 1 Maja.
Tradycyjnie zademonstrujemy tego dnia swoją jedność i solidarność w walce o prawa i interesy pracy
1 Maja 2002 roku odbędą się manifestacje, pikiety, majówkowe dyskusje i festyny
Tego dnia, w tym roku, spotykamy się po to, żeby pokazać, że: – nie chcemy takich zmian w przepisach prawa pracy, na które nie wyraziliśmy zgody
– żądamy od parlamentu i rządu podjęcia jak najszybszych prac nad usawodastwem, które stworzy warunki do tworzenia nowych miejsc pracy, a nie zwalniania pracujących
– chcemy stworzenia systemu rozwoju budownictwa mieszkaniowego, który da szanse rozwoju polskim rodzinom
– chcemy takiego systemu ochrony zdrowia, który da szansę przeżycia każdemu – a zwłaszcza emerytowi i renciście
– chcemy, aby nasze państwo realizowało swoje konstytucyjne obowiązki – chcemy państwa otwartego na potrzeby swoich obywateli
– **po prostu – chcemy poszanowania naszych praw!**
Do zobaczenia 1 Maja
Maciej Manicki, Przewodniczący OPZZ",PL_1990-2019.md
2002,PL,TVP,"Wieńce pod Bramą Straceń składają politycy SLD, Leszek Miller i UP, Marek Belka, co jest pokłosiem ich współpracy. Pojawia się pod OPZZ flaga Solidarnościowa. Ponieważ trwają prace nad zmianą kodeksu pracy Manicki zapowiada wsparcie dla rządu, choć nie bezkrytyczne. Pochody związkowe i partyjne rozeszły się – związkowcy pod sejm, podczas gdy politycy na plac Grzybowski. Politycy składają wieńce pod kamieniem na Placu Grzybowskim, razem z delegacją OPZZ. Miller tłumaczy się z pójścia na plac Grzybowski – trudno jest sobie wyobrazić, by szedł on składać petycję do rządu, którego jest on członkiem. Do manifestantów wyszedł marszałek sejmu Marek Borowski. W pochodzie dużo młodych ludzi. *Jestem człowiekiem lewicy* – mówi młody człowiek – *i celebruję to święto nie dlatego, że jest taka tradycja, ale dlatego, że jest to dzień walki, walki o prawa pracowniczej*.",PL_1990-2019.md
2002,PL,Wspolnie_OPZZ_PPS,Tak; ale SLD i związkowcy w drugą stronę,PL_1990-2019.md
2002,PL,Miejsca_pamięci,"delegacja SLD i UP: Brama Straceń
delegacja – Miller, OPZZ i politycy SLD: plac Grzybowski",PL_1990-2019.md
2002,PL,Siedziba Robotnika,?,PL_1990-2019.md
2002,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2002,PL,Brama Straceń,"Wspólne składanie wieńców przez Millera, i Marka Belkę z UP. W delegacji również OPZZ (TVP)",PL_1990-2019.md
2002,PL,Plac Grzybowski,"Na plac Grzybowski udały się tylko delegacje OPZZ, SLD i UP, by złożyć kwiaty w miejscu upamiętnionym walkami o prawa pracownicze i ofiarami robotniczymi.",PL_1990-2019.md
2002,PL,kontra,"- Dobrze, że ich zamknęliście w tej klatce - mówiła jedna z warszawianek do policjantów, którzy pilnowali kilkunastoosobowej demonstracji stowarzyszenia KoLiber oraz Młodzieży Wszechpolskiej i Organizacji Młodej Polski. Manifestanci otoczeni żelaznymi barierkami zgromadzili się pod pomnikiem Kopernika w bliskim sąsiedztwie ruszającego pochodu OPZZ (GW 2002)
Przeciwnicy święta 1 Maja demonstrowali także przed siedzibą KPN na Nowym Świecie (GW 2002)
Tym razem nie było ani jajek, ani petard, a nieliczne pikiety nie zagrażały uczestnikom pierwszomajowych obchodów (DT 2002)
Na uczestników przemarszu nie spadło nawet jedno jajko. Prawicowe organizacje nie zmobilizowały swoich działaczy. Przeciw uczestnikom pochodu wystąpiło zaledwie kilku zwolenników KPN i Ligi Republikańskiej, których szczelnie odgradzała policja. Część przeciwników lewicy została zmylona nową trasą pochodu (DT 2002)
Tym razem nie doszło w Warszawie do przepychanek lewicowego pochodu z kontrmanifestacją ugrupowań prawicowych. Zabrakło kontrmanifestantów - nieopodal siedziby OPZZ pojawiła się tylko 30-osobowa grupa młodzieży konserwatywnej, skandująca ""SLD - KGB"", ""Józef Stalin was pochwali"", ""Znajdzie się cela dla Leszka Millera"".Gdy lewicowy pochód przechodził nieopodal siedziby KPN, kilku rozgorączkowanych jegomościów rozwinęło transparent z napisem ""KPN"", mówiąc: ""To teren KPN. My was tu nie wpuścimy!"". Pod Sejmem członkowie OPZZ wręczyli marszałkowi Sejmu Markowi Borowskiemu apel, w którym wzywają, by nowelizację kodeksu pracy ograniczyć tylko do takiej, jaką uzgodniły związki zawodowe z pracodawcami. (RP 2002)",PL_1990-2019.md
2002,PL,Pikniki,"Pierwszomajówka 2002 – od 11:30 do 20,. *Będą zabawy dla dzieci, występy artystyczne, dyskusje z politykami i samorządowcami. Działać będzie Eurobuda, udzielająca informacji na temat Unii Europejskiej, Hyde Park i stoiska prasowe. Można będzie pooglądać walki rycerskie, a także wystartować w Pierwszym Warszawskim Wyścigu Kolarskim dla Niestowarzyszonych, organizowanym przez Czesława Langa*. Na planie widać też plac zabaw dla dzieci, kafejkę internetową, miejsce małego handlu (DT 2002)",PL_1990-2019.md
2002,PL,wiec,"Na wiec pod siedzibą OPZZ-u przybyl min. Leszek Miller – przewodniczący SLD i premier Marek Pol – przewodniczący UP i wicepremier marszałek Senatu Longin Pastusiak. Maciej Manicki w powitalnym przemówieniu domagał się od rządu i parlamentu respektowania porozumień zawartych przez związkowców (NTP 2002)
Wiec rozpoczął się od przemówienia Macieja Manickiego, potem głos zabrali również Miller i Pastusiak oraz Pol. Ale politycy nie poszli pod sejm. Nie ma informacji o żadnych przemowieniach spod sejmu (DT 2002)
Na scenie pod OPZZ obok MAnickiego stoją Miller i Pol, potem pochód rusza pod Sejm.  Nie ma jednak żadnych przemowień spod sejmu pokazanych (2002_TVP)",PL_1990-2019.md
2002,PL,kontra_lewica,"“od Sejmem przekazaniu petycji marszałkowi Borowskiemu chciała przeszkodzić grupa młodych demonstrantów z koalicji Niezależna Lewica (ich pochód ruszył już o godz. 10, później łącząc się z głównym pochodem OPZZ). Skończyło się jednak tylko na gwizdach i skandowanych wyzwiskach.” (W marszu rozdwojeni 2002)",PL_1990-2019.md
2003,PL,Wydarzenia_alt,"Parada Równości
anarchiści z M1 organizują protest na placu Bankowym, idą pod Pałac Prezydencki
przewodnictwo OPZZ złożyło kwiaty na Placu Grzybowskim i Cytadeli Warszawskiej (Związkowiec 4/2015)",PL_1990-2019.md
2003,PL,TVP,"Pod siedzibą OPZZ spory tłum, ale tym razem marsz organizowany samodzielnie przez SLD. Widać czasopismo *Dalej*, które ktoś trzyma w ręce balon z napisem *Polska w Unii Europejskiej, TAK!*. Była to demonstracja poparcia dla Unii Europejskiej. Miller namawia do głosowania na UE. Wicepremier mówi, że następne obchody odbędą się już w *Zjednoczonej Europie*. Obok polskich flag pojawiają się po raz pierwszy flagi Unii Europejskiej. 1 maja dziś nie skłania do świętowania, jak mówi szef OPZZ-u. Dużo młodych ludzi z logo SMLD. Leszek Miller obiecuje, że już za parę miesięcy ludzie odczują poprawę. Marek Belka mówi o historycznej szansie, jaką tworzy dla Polski i Polaków wejście do UE. Jest też przebitka z marszu Nowej Lewicy, na której widzimy Piotra Ciszewskiego z Nowej Lewicy krzyczącego *Leszek Miller na zasiłek*. Co ciekawe, pod OPZZ widać też flagi PPS. Miller następnie pojawia się na pikniku prezydenckim",PL_1990-2019.md
2003,PL,Apel,"Sytuacja społeczno-gospodarcza Polski, katastrofalny stan rynku pracy, skala biedy i zubożenie dużej części społeczeństwa nie tworzą atmosfery pozwalającej na organizację przez OPZZ obchodów Święta Pracy w dniu 1 Maja 2003 roku.
Nie chcemy pogłębiać tej atmosfery organizując w tym dniu protesty – tym bardziej, że wielu winnych tego stanu rzeczy, jeszcze niedawno rządzących Polską, będzie usiłowało zbić na tych protestach kapitał polityczny.
Pamiętamy o tradycji 1 Maja. Jesteśmy pełni szacunku wobec tej tradycji i damy temu wyraz składając w tym dniu wiązanki kwiatów w miejscach symbolicznych, także uświęconych krwią przelaną w walce o prawa i interesy świata pracy.
Niech nasze postanowienie będzie przyczyną refleksji wszystkich, którzy decydują o przyszłości Polek i Polaków – tak pracujących, jak i tych co pracy bezskutecznie poszukują.
Niech nasze postanowienie skłoni do zastanowienia tych, którym łatwo przychodzi odbieranie pracownikom ich praw i będzie przestrogą dla tych, którzy te prawa łamią. Będziemy z nimi walczyć – na co dzień, nie od święta. Ta walka to nasze związkowe zadanie.
Pracownikom, weteranom pracy i bezrobotnym życzymy, aby tegoroczny 1 Maja był dniem spokoju i wytchnienia od trudów i trosk codziennego życia.",PL_1990-2019.md
2003,PL,Wspolnie_OPZZ_PPS,"Nie; bez OPZZ, kontra przeciwko SLD",PL_1990-2019.md
2003,PL,Miejsca_pamięci,"delegacja SLD OPZZ i UP: Brama Straceń
delegacje SLD OPZZ i UP?: Plac Grzybowski",PL_1990-2019.md
2003,PL,Siedziba Robotnika,?,PL_1990-2019.md
2003,PL,Plac Piłsudskiego,-,PL_1990-2019.md
2003,PL,Plac Grzybowski,"delegacje SLD i OPZZ składają kwiaty (JJG foto, KZ)",PL_1990-2019.md
2003,PL,Brama Straceń,"delegacje OPZZ (i pewnie innych, tak jak UP) składają kwiaty (KZ)",PL_1990-2019.md
2003,PL,kontra,"Do pyskówek doszło też pod pomnikiem Witosa na pl. Trzech Krzyży. Grupka młodych ludzi z biało-czerwoną flagą skandowała: - Znajdzie się cela dla Leszka Millera. Pochód odpowiedział: - PiS to są zera, teraz jest era Leszka Millera. (GW 2003)
""Do skansenu!"" skanduje ośmioosobowa grupka pod pomnikiem Witosa (TVP 2003)",PL_1990-2019.md
2003,PL,kontra_lewica,"Gdy pochód przeszedł Nowym Światem, natknął się na pikietę Nowej Lewicy (partii b. lidera PPS Piotra Ikonowicza) oraz towarzyszących im członków Komunistycznej Partii Polski. - 1 Maja to dzień propagandy sukcesu Millera. Wszystkie związki zawodowe powinny tu dzisiaj stanąć, by zaprotestować przeciwko rządowi - przemawiał jeden z działaczy Nowej Lewicy. - Precz z burżuazją SLD - krzyczano w stronę pochodu. - Pozdrawiamy lewicę działającą w trochę inny sposób niż my, ale równie potrzebną - odpowiedział megafon z poloneza. (GW 2003)
Gdy pochód przeszedł Nowym Światem, natknął się na pikietę Nowej Lewicy (partii b. lidera PPS Piotra Ikonowicza) oraz towarzyszących im członków Komunistycznej Partii Polski. - 1 Maja to dzień propagandy sukcesu Millera. Wszystkie związki zawodowe powinny tu dzisiaj stanąć, by zaprotestować przeciwko rządowi - przemawiał jeden z działaczy Nowej Lewicy. - Precz z burżuazją SLD - krzyczano w stronę pochodu. - Pozdrawiamy lewicę działającą w trochę inny sposób niż my, ale równie potrzebną - odpowiedział megafon z poloneza. (Popieramy Kierownictwo GW 2003)",PL_1990-2019.md
